"","ANO_IDEB","ANO_IDH","ANO_MATRICULA","ANO_REPASSE","CODIGO_MUNICIPIO","FAIXA_POP","IDEB_NOTA","IDHM","IDH_EDUCACAO","IDH_LONGEVIDADE","IDH_RENDA","MATRICULA","MUNICIPIO","PERIODO","POPULACAO","REDE","REGIAO","REPASSE_MATRICULA","UF","VALOR_REPASSADO_EDUCACAO"
"34","2017","2010","2015","2016","5100805","C",6,0.675,0.57,0.809,0.675,584,"Apiacás","FUNDAMENTAL_ANOS_INICIAIS",10431,"Pública","CENTRO_OESTE",1723.32344953981,"MT",1006420.89453125
"35","2019","2010","2017","2018","5100805","C",6,0.675,0.57,0.809,0.675,672,"Apiacás","FUNDAMENTAL_ANOS_INICIAIS",10431,"Pública","CENTRO_OESTE",1729.88927641369,"MT",1162485.59375
"36","2013","2010","2011","2012","5101001","A",4.4,0.687,0.591,0.817,0.687,256,"Araguaiana","FUNDAMENTAL_ANOS_INICIAIS",3064,"Pública","CENTRO_OESTE",1167.70664215088,"MT",298932.900390625
"37","2015","2010","2013","2014","5101001","A",5.1,0.687,0.591,0.817,0.687,245,"Araguaiana","FUNDAMENTAL_ANOS_INICIAIS",3064,"Pública","CENTRO_OESTE",1368.09509725765,"MT",335183.298828125
"38","2017","2010","2015","2016","5101001","A",5.2,0.687,0.591,0.817,0.687,228,"Araguaiana","FUNDAMENTAL_ANOS_INICIAIS",3064,"Pública","CENTRO_OESTE",1651.51536800987,"MT",376545.50390625
"39","2019","2010","2017","2018","5101001","A",4.9,0.687,0.591,0.817,0.687,239,"Araguaiana","FUNDAMENTAL_ANOS_INICIAIS",3064,"Pública","CENTRO_OESTE",2015.1627876569,"MT",481623.90625
"40","2017","2010","2015","2016","5101209","A",5.5,0.701,0.627,0.844,0.701,85,"Araguainha","FUNDAMENTAL_ANOS_INICIAIS",909,"Pública","CENTRO_OESTE",1342.56435546875,"MT",114117.970214844
"41","2013","2010","2011","2012","5101258","C",5.4,0.725,0.655,0.826,0.725,1288,"Araputanga","FUNDAMENTAL_ANOS_INICIAIS",17078,"Pública","CENTRO_OESTE",838.088278823758,"MT",1079457.703125
"42","2015","2010","2013","2014","5101258","C",5.6,0.725,0.655,0.826,0.725,1195,"Araputanga","FUNDAMENTAL_ANOS_INICIAIS",17078,"Pública","CENTRO_OESTE",998.109708420502,"MT",1192741.1015625
"43","2017","2010","2015","2016","5101258","C",6.1,0.725,0.655,0.826,0.725,1187,"Araputanga","FUNDAMENTAL_ANOS_INICIAIS",17078,"Pública","CENTRO_OESTE",1202.33681945029,"MT",1427173.8046875
"44","2019","2010","2017","2018","5101258","C",5.9,0.725,0.655,0.826,0.725,1062,"Araputanga","FUNDAMENTAL_ANOS_INICIAIS",17078,"Pública","CENTRO_OESTE",1293.40828772363,"MT",1373599.6015625
"45","2013","2010","2011","2012","5101308","B",5.4,0.704,0.649,0.793,0.704,771,"Arenápolis","FUNDAMENTAL_ANOS_INICIAIS",9399,"Pública","CENTRO_OESTE",736.222053339818,"MT",567627.203125
"46","2015","2010","2013","2014","5101308","B",5.7,0.704,0.649,0.793,0.704,787,"Arenápolis","FUNDAMENTAL_ANOS_INICIAIS",9399,"Pública","CENTRO_OESTE",933.470005757624,"MT",734640.89453125
"47","2017","2010","2015","2016","5101308","B",5.4,0.704,0.649,0.793,0.704,776,"Arenápolis","FUNDAMENTAL_ANOS_INICIAIS",9399,"Pública","CENTRO_OESTE",1153.65065238402,"MT",895232.90625
"48","2019","2010","2017","2018","5101308","B",5.9,0.704,0.649,0.793,0.704,707,"Arenápolis","FUNDAMENTAL_ANOS_INICIAIS",9399,"Pública","CENTRO_OESTE",1527.16859861209,"MT",1079708.19921875
"49","2013","2010","2011","2012","5101407","D",5.4,0.675,0.553,0.816,0.675,2092,"Aripuanã","FUNDAMENTAL_ANOS_INICIAIS",23067,"Pública","CENTRO_OESTE",1137.75669216061,"MT",2380187
"50","2015","2010","2013","2014","5101407","D",5.5,0.675,0.553,0.816,0.675,2064,"Aripuanã","FUNDAMENTAL_ANOS_INICIAIS",23067,"Pública","CENTRO_OESTE",1301.31395348837,"MT",2685912
"51","2017","2010","2015","2016","5101407","D",5.4,0.675,0.553,0.816,0.675,1854,"Aripuanã","FUNDAMENTAL_ANOS_INICIAIS",23067,"Pública","CENTRO_OESTE",1626.87162891046,"MT",3016220
"52","2019","2010","2017","2018","5101407","D",5.6,0.675,0.553,0.816,0.675,1883,"Aripuanã","FUNDAMENTAL_ANOS_INICIAIS",23067,"Pública","CENTRO_OESTE",1707.00743494424,"MT",3214295
"53","2013","2010","2011","2012","5101605","B",4.1,0.6,0.44,0.82,0.6,598,"Barão de Melgaço","FUNDAMENTAL_ANOS_INICIAIS",8165,"Pública","CENTRO_OESTE",502.806523045569,"MT",300678.30078125
"54","2015","2010","2013","2014","5101605","B",4.7,0.6,0.44,0.82,0.6,573,"Barão de Melgaço","FUNDAMENTAL_ANOS_INICIAIS",8165,"Pública","CENTRO_OESTE",757.44607261671,"MT",434016.599609375
