"","ANO_IDEB","ANO_IDH","ANO_MATRICULA","ANO_REPASSE","CODIGO_MUNICIPIO","FAIXA_POP","IDEB_NOTA","IDHM","IDH_EDUCACAO","IDH_LONGEVIDADE","IDH_RENDA","MATRICULA","MUNICIPIO","PERIODO","POPULACAO","REDE","REGIAO","REPASSE_MATRICULA","UF","VALOR_REPASSADO_EDUCACAO"
"770","2019","2010","2017","2018","4214102","A",6.7,0.737,0.609,0.861,0.737,135,"Presidente Nereu","FUNDAMENTAL_ANOS_INICIAIS",2279,"Pública","SUL",1468.98739872685,"SC",198313.298828125
"771","2013","2010","2011","2012","4214151","A",5.2,0.706,0.611,0.82,0.706,205,"Princesa","FUNDAMENTAL_ANOS_INICIAIS",2950,"Pública","SUL",988.542935403963,"SC",202651.301757812
"772","2015","2010","2013","2014","4214151","A",5.8,0.706,0.611,0.82,0.706,230,"Princesa","FUNDAMENTAL_ANOS_INICIAIS",2950,"Pública","SUL",1198.32739470109,"SC",275615.30078125
"773","2017","2010","2015","2016","4214151","A",6,0.706,0.611,0.82,0.706,207,"Princesa","FUNDAMENTAL_ANOS_INICIAIS",2950,"Pública","SUL",1176.75991659118,"SC",243589.302734375
"774","2019","2010","2017","2018","4214151","A",7.4,0.706,0.611,0.82,0.706,170,"Princesa","FUNDAMENTAL_ANOS_INICIAIS",2950,"Pública","SUL",1517.61294232537,"SC",257994.200195312
"775","2013","2010","2011","2012","4214201","B",6.4,0.73,0.656,0.832,0.73,753,"Quilombo","FUNDAMENTAL_ANOS_INICIAIS",9773,"Pública","SUL",638.69908127905,"SC",480940.408203125
"776","2015","2010","2013","2014","4214201","B",6.6,0.73,0.656,0.832,0.73,615,"Quilombo","FUNDAMENTAL_ANOS_INICIAIS",9773,"Pública","SUL",944.255926067073,"SC",580717.39453125
"777","2017","2010","2015","2016","4214201","B",6.7,0.73,0.656,0.832,0.73,533,"Quilombo","FUNDAMENTAL_ANOS_INICIAIS",9773,"Pública","SUL",1251.95892208021,"SC",667294.10546875
"778","2019","2010","2017","2018","4214201","B",6.7,0.73,0.656,0.832,0.73,519,"Quilombo","FUNDAMENTAL_ANOS_INICIAIS",9773,"Pública","SUL",1411.65702522881,"SC",732649.99609375
"779","2015","2010","2013","2014","4214300","A",6.1,0.753,0.644,0.893,0.753,185,"Rancho Queimado","FUNDAMENTAL_ANOS_INICIAIS",2897,"Pública","SUL",705.337030194257,"SC",130487.350585938
"780","2017","2010","2015","2016","4214300","A",6.4,0.753,0.644,0.893,0.753,193,"Rancho Queimado","FUNDAMENTAL_ANOS_INICIAIS",2897,"Pública","SUL",958.885499311852,"SC",185064.901367188
"781","2019","2010","2017","2018","4214300","A",6,0.753,0.644,0.893,0.753,196,"Rancho Queimado","FUNDAMENTAL_ANOS_INICIAIS",2897,"Pública","SUL",1007.88009705835,"SC",197544.499023438
